,Minimum,Average,Maximum,Std. Dev.,Std. Err.
Channel 1,0,42053.34,215367,32715.35,532.4
Channel 2,0,5289.82,27298,3332.65,54.23
Channel 3,0,1173,6077,879.45,14.31
Channel 4,0,120.65,500,83.64,1.36
Channel 5,0,40.58,376,32.39,0.53
Channel 6,0,7.28,120,8.38,0.14

Record #,Location,Date & Time,Instrument Status,Sample Time,Laser Status,Ch1 Size (um),Ch1 Differential,Ch1 Alarm,Ch2 Size (um),Ch2 Differential,Ch2 Alarm,Ch3 Size (um),Ch3 Differential,Ch3 Alarm,Ch4 Size (um),Ch4 Differential,Ch4 Alarm,Ch5 Size (um),Ch5 Differential,Ch5 Alarm,Ch6 Size (um),Ch6 Differential,Ch6 Alarm,Flow Status,Volume(ft3),Temperature(°F),Humidity(%)
169,box.a5,4/22/2014 11:36:29 AM,(ok),00:01:00,OK,0.3,24708,,0.5,6937,,1,2459,,2.5,177,,5,43,,10,1,,OK,0.10,N/A,0
170,box.a5,4/22/2014 11:37:29 AM,(ok),00:01:00,OK,0.3,22828,,0.5,6724,,1,2415,,2.5,191,,5,42,,10,3,,OK,0.10,N/A,0
171,box.a5,4/22/2014 11:38:29 AM,(ok),00:01:00,OK,0.3,22584,,0.5,6951,,1,2421,,2.5,216,,5,40,,10,8,,OK,0.10,N/A,0
172,box.a5,4/22/2014 11:39:29 AM,(ok),00:01:00,OK,0.3,21167,,0.5,6926,,1,2622,,2.5,218,,5,52,,10,4,,OK,0.10,N/A,0
173,box.a5,4/22/2014 11:40:29 AM,(ok),00:01:00,OK,0.3,19657,,0.5,6433,,1,2577,,2.5,267,,5,97,,10,19,,OK,0.10,N/A,0
174,box.a5,4/22/2014 11:41:29 AM,(ok),00:01:00,OK,0.3,20028,,0.5,6276,,1,2432,,2.5,258,,5,67,,10,24,,OK,0.10,N/A,0
175,box.a5,4/22/2014 11:42:29 AM,(ok),00:01:00,OK,0.3,20974,,0.5,6645,,1,2453,,2.5,182,,5,44,,10,2,,OK,0.10,N/A,0
176,box.a5,4/22/2014 11:43:29 AM,(ok),00:01:00,OK,0.3,24837,,0.5,7119,,1,2401,,2.5,206,,5,43,,10,4,,OK,0.10,N/A,0
177,box.a5,4/22/2014 11:44:29 AM,(ok),00:01:00,OK,0.3,22094,,0.5,6357,,1,2254,,2.5,175,,5,30,,10,1,,OK,0.10,N/A,0
178,box.a5,4/22/2014 11:45:29 AM,(ok),00:01:00,OK,0.3,34496,,0.5,10997,,1,2620,,2.5,175,,5,45,,10,5,,OK,0.10,N/A,0
179,box.a5,4/22/2014 11:46:29 AM,(ok),00:01:00,OK,0.3,28846,,0.5,8620,,1,2351,,2.5,190,,5,58,,10,4,,OK,0.10,N/A,0
180,box.a5,4/22/2014 11:47:29 AM,(ok),00:01:00,OK,0.3,17650,,0.5,4938,,1,1685,,2.5,147,,5,29,,10,2,,OK,0.10,N/A,0
181,box.a5,4/22/2014 11:48:29 AM,(ok),00:01:00,OK,0.3,18356,,0.5,4968,,1,1696,,2.5,150,,5,42,,10,5,,OK,0.10,N/A,0
182,box.a5,4/22/2014 11:49:29 AM,(ok),00:01:00,OK,0.3,17331,,0.5,4506,,1,1369,,2.5,96,,5,32,,10,3,,OK,0.10,N/A,0
183,box.a5,4/22/2014 11:50:29 AM,(ok),00:01:00,OK,0.3,18056,,0.5,4506,,1,1415,,2.5,138,,5,34,,10,6,,OK,0.10,N/A,0
184,box.a5,4/22/2014 11:51:29 AM,(ok),00:01:00,OK,0.3,18551,,0.5,4519,,1,1364,,2.5,89,,5,31,,10,1,,OK,0.10,N/A,0
185,box.a5,4/22/2014 11:52:29 AM,(ok),00:01:00,OK,0.3,15259,,0.5,3848,,1,1141,,2.5,85,,5,21,,10,1,,OK,0.10,N/A,0
186,box.a5,4/22/2014 11:53:29 AM,(ok),00:01:00,OK,0.3,13806,,0.5,3382,,1,1133,,2.5,83,,5,19,,10,1,,OK,0.10,N/A,0
187,box.a5,4/22/2014 11:54:29 AM,(ok),00:01:00,OK,0.3,13398,,0.5,3366,,1,1010,,2.5,83,,5,26,,10,3,,OK,0.10,N/A,0
188,box.a5,4/22/2014 11:55:29 AM,(ok),00:01:00,OK,0.3,13585,,0.5,3279,,1,1085,,2.5,105,,5,42,,10,2,,OK,0.10,N/A,0
189,box.a5,4/22/2014 11:56:29 AM,(ok),00:01:00,OK,0.3,13618,,0.5,3207,,1,934,,2.5,78,,5,27,,10,3,,OK,0.10,N/A,0
190,box.a5,4/22/2014 11:57:29 AM,(ok),00:01:00,OK,0.3,11908,,0.5,2927,,1,911,,2.5,55,,5,16,,10,1,,OK,0.10,N/A,0
191,box.a5,4/22/2014 11:58:29 AM,(ok),00:01:00,OK,0.3,13539,,0.5,3475,,1,1056,,2.5,69,,5,17,,10,1,,OK,0.10,N/A,0
192,box.a5,4/22/2014 11:59:29 AM,(ok),00:01:00,OK,0.3,18963,,0.5,4002,,1,1084,,2.5,73,,5,17,,10,1,,OK,0.10,N/A,0
193,box.a5,4/22/2014 12:00:29 PM,(ok),00:01:00,OK,0.3,21305,,0.5,4270,,1,1185,,2.5,87,,5,23,,10,2,,OK,0.10,N/A,0
194,box.a5,4/22/2014 12:01:29 PM,(ok),00:01:00,OK,0.3,22460,,0.5,4393,,1,1144,,2.5,73,,5,10,,10,2,,OK,0.10,N/A,0
195,box.a5,4/22/2014 12:02:29 PM,(ok),00:01:00,OK,0.3,22840,,0.5,4770,,1,1282,,2.5,74,,5,18,,10,1,,OK,0.10,N/A,0
196,box.a5,4/22/2014 12:03:29 PM,(ok),00:01:00,OK,0.3,14760,,0.5,3662,,1,1056,,2.5,93,,5,13,,10,1,,OK,0.10,N/A,0
197,box.a5,4/22/2014 12:04:29 PM,(ok),00:01:00,OK,0.3,12479,,0.5,3334,,1,997,,2.5,68,,5,15,,10,0,,OK,0.10,N/A,0
198,box.a5,4/22/2014 12:05:29 PM,(ok),00:01:00,OK,0.3,15358,,0.5,3739,,1,1056,,2.5,79,,5,19,,10,0,,OK,0.10,N/A,0
199,box.a5,4/22/2014 12:06:29 PM,(ok),00:01:00,OK,0.3,19626,,0.5,4245,,1,1259,,2.5,81,,5,23,,10,4,,OK,0.10,N/A,0
200,box.a5,4/22/2014 12:07:29 PM,(ok),00:01:00,OK,0.3,17413,,0.5,4188,,1,1286,,2.5,77,,5,19,,10,1,,OK,0.10,N/A,0
201,box.a5,4/22/2014 12:08:29 PM,(ok),00:01:00,OK,0.3,18135,,0.5,4329,,1,1308,,2.5,92,,5,32,,10,0,,OK,0.10,N/A,0
202,box.a5,4/22/2014 12:09:29 PM,(ok),00:01:00,OK,0.3,18211,,0.5,4202,,1,1187,,2.5,81,,5,22,,10,1,,OK,0.10,N/A,0
203,box.a5,4/22/2014 12:10:29 PM,(ok),00:01:00,OK,0.3,13827,,0.5,3842,,1,1219,,2.5,101,,5,14,,10,3,,OK,0.10,N/A,0
204,box.a5,4/22/2014 12:11:29 PM,(ok),00:01:00,OK,0.3,14417,,0.5,4763,,1,1512,,2.5,101,,5,17,,10,2,,OK,0.10,N/A,0
205,box.a5,4/22/2014 12:12:29 PM,(ok),00:01:00,OK,0.3,18327,,0.5,4975,,1,1599,,2.5,107,,5,25,,10,0,,OK,0.10,N/A,0
206,box.a5,4/22/2014 12:13:29 PM,(ok),00:01:00,OK,0.3,13319,,0.5,3899,,1,1270,,2.5,79,,5,23,,10,1,,OK,0.10,N/A,0
207,box.a5,4/22/2014 12:14:29 PM,(ok),00:01:00,OK,0.3,13126,,0.5,3873,,1,1387,,2.5,111,,5,18,,10,0,,OK,0.10,N/A,0
208,box.a5,4/22/2014 12:15:29 PM,(ok),00:01:00,OK,0.3,12392,,0.5,3843,,1,1261,,2.5,86,,5,19,,10,2,,OK,0.10,N/A,0
209,box.a5,4/22/2014 12:16:29 PM,(ok),00:01:00,OK,0.3,13045,,0.5,3970,,1,1355,,2.5,88,,5,17,,10,0,,OK,0.10,N/A,0
210,box.a5,4/22/2014 12:17:29 PM,(ok),00:01:00,OK,0.3,15091,,0.5,4354,,1,1428,,2.5,89,,5,18,,10,1,,OK,0.10,N/A,0
211,box.a5,4/22/2014 12:18:29 PM,(ok),00:01:00,OK,0.3,16534,,0.5,4739,,1,1503,,2.5,113,,5,19,,10,0,,OK,0.10,N/A,0
212,box.a5,4/22/2014 12:19:29 PM,(ok),00:01:00,OK,0.3,20071,,0.5,5234,,1,1567,,2.5,118,,5,26,,10,3,,OK,0.10,N/A,0
213,box.a5,4/22/2014 12:20:29 PM,(ok),00:01:00,OK,0.3,20015,,0.5,5357,,1,1735,,2.5,121,,5,23,,10,2,,OK,0.10,N/A,0
214,box.a5,4/22/2014 12:21:29 PM,(ok),00:01:00,OK,0.3,22538,,0.5,5816,,1,1731,,2.5,114,,5,30,,10,2,,OK,0.10,N/A,0
215,box.a5,4/22/2014 12:22:29 PM,(ok),00:01:00,OK,0.3,27386,,0.5,6425,,1,1844,,2.5,143,,5,15,,10,3,,OK,0.10,N/A,0
216,box.a5,4/22/2014 12:23:29 PM,(ok),00:01:00,OK,0.3,28335,,0.5,6372,,1,1742,,2.5,127,,5,17,,10,1,,OK,0.10,N/A,0
217,box.a5,4/22/2014 12:24:29 PM,(ok),00:01:00,OK,0.3,23141,,0.5,5549,,1,1528,,2.5,115,,5,11,,10,1,,OK,0.10,N/A,0
218,box.a5,4/22/2014 12:25:29 PM,(ok),00:01:00,OK,0.3,18723,,0.5,4937,,1,1502,,2.5,124,,5,18,,10,3,,OK,0.10,N/A,0
219,box.a5,4/22/2014 12:26:29 PM,(ok),00:01:00,OK,0.3,17263,,0.5,4478,,1,1253,,2.5,77,,5,17,,10,0,,OK,0.10,N/A,0
220,box.a5,4/22/2014 12:27:29 PM,(ok),00:01:00,OK,0.3,18766,,0.5,4476,,1,1291,,2.5,88,,5,14,,10,2,,OK,0.10,N/A,0
221,box.a5,4/22/2014 12:28:29 PM,(ok),00:01:00,OK,0.3,22204,,0.5,4680,,1,1286,,2.5,92,,5,14,,10,0,,OK,0.10,N/A,0
222,box.a5,4/22/2014 12:29:29 PM,(ok),00:01:00,OK,0.3,19377,,0.5,4551,,1,1265,,2.5,96,,5,16,,10,3,,OK,0.10,N/A,0
223,box.a5,4/22/2014 12:30:29 PM,(ok),00:01:00,OK,0.3,20471,,0.5,4783,,1,1330,,2.5,109,,5,29,,10,0,,OK,0.10,N/A,0
224,box.a5,4/22/2014 12:31:29 PM,(ok),00:01:00,OK,0.3,25638,,0.5,5939,,1,1587,,2.5,134,,5,31,,10,1,,OK,0.10,N/A,0
225,box.a5,4/22/2014 12:32:29 PM,(ok),00:01:00,OK,0.3,22118,,0.5,5580,,1,1461,,2.5,104,,5,13,,10,3,,OK,0.10,N/A,0
226,box.a5,4/22/2014 12:33:29 PM,(ok),00:01:00,OK,0.3,17265,,0.5,4785,,1,1333,,2.5,84,,5,18,,10,1,,OK,0.10,N/A,0
227,box.a5,4/22/2014 12:34:29 PM,(ok),00:01:00,OK,0.3,15359,,0.5,4048,,1,1132,,2.5,87,,5,17,,10,1,,OK,0.10,N/A,0
228,box.a5,4/22/2014 12:35:29 PM,(ok),00:01:00,OK,0.3,16020,,0.5,3978,,1,1070,,2.5,82,,5,23,,10,2,,OK,0.10,N/A,0
229,box.a5,4/22/2014 12:36:29 PM,(ok),00:01:00,OK,0.3,22566,,0.5,5276,,1,1268,,2.5,75,,5,21,,10,2,,OK,0.10,N/A,0
230,box.a5,4/22/2014 12:37:29 PM,(ok),00:01:00,OK,0.3,21527,,0.5,5005,,1,1243,,2.5,85,,5,24,,10,1,,OK,0.10,N/A,0
231,box.a5,4/22/2014 12:38:29 PM,(ok),00:01:00,OK,0.3,11980,,0.5,3122,,1,826,,2.5,52,,5,6,,10,2,,OK,0.10,N/A,0
232,box.a5,4/22/2014 12:39:29 PM,(ok),00:01:00,OK,0.3,12120,,0.5,2756,,1,754,,2.5,67,,5,20,,10,1,,OK,0.10,N/A,0
233,box.a5,4/22/2014 12:40:29 PM,(ok),00:01:00,OK,0.3,13007,,0.5,3130,,1,769,,2.5,62,,5,16,,10,0,,OK,0.10,N/A,0
234,box.a5,4/22/2014 12:41:29 PM,(ok),00:01:00,OK,0.3,17048,,0.5,3615,,1,867,,2.5,68,,5,19,,10,2,,OK,0.10,N/A,0
235,box.a5,4/22/2014 12:42:29 PM,(ok),00:01:00,OK,0.3,23486,,0.5,4266,,1,855,,2.5,57,,5,16,,10,3,,OK,0.10,N/A,0
236,box.a5,4/22/2014 12:43:29 PM,(ok),00:01:00,OK,0.3,16990,,0.5,3493,,1,859,,2.5,75,,5,12,,10,1,,OK,0.10,N/A,0
237,box.a5,4/22/2014 12:44:29 PM,(ok),00:01:00,OK,0.3,23863,,0.5,5935,,1,1619,,2.5,130,,5,27,,10,1,,OK,0.10,N/A,0
238,box.a5,4/22/2014 12:45:29 PM,(ok),00:01:00,OK,0.3,25659,,0.5,5749,,1,1484,,2.5,104,,5,26,,10,2,,OK,0.10,N/A,0
239,box.a5,4/22/2014 12:46:29 PM,(ok),00:01:00,OK,0.3,14361,,0.5,3107,,1,926,,2.5,75,,5,21,,10,1,,OK,0.10,N/A,0
240,box.a5,4/22/2014 12:47:29 PM,(ok),00:01:00,OK,0.3,13506,,0.5,2934,,1,901,,2.5,59,,5,15,,10,0,,OK,0.10,N/A,0
241,box.a5,4/22/2014 12:48:29 PM,(ok),00:01:00,OK,0.3,11536,,0.5,2809,,1,811,,2.5,56,,5,8,,10,1,,OK,0.10,N/A,0
242,box.a5,4/22/2014 12:49:29 PM,(ok),00:01:00,OK,0.3,10375,,0.5,2538,,1,774,,2.5,68,,5,16,,10,0,,OK,0.10,N/A,0
243,box.a5,4/22/2014 12:50:29 PM,(ok),00:01:00,OK,0.3,10462,,0.5,2566,,1,830,,2.5,57,,5,17,,10,1,,OK,0.10,N/A,0
244,box.a5,4/22/2014 12:51:29 PM,(ok),00:01:00,OK,0.3,11101,,0.5,2640,,1,785,,2.5,61,,5,17,,10,0,,OK,0.10,N/A,0
245,box.a5,4/22/2014 12:52:29 PM,(ok),00:01:00,OK,0.3,15954,,0.5,3051,,1,859,,2.5,69,,5,21,,10,2,,OK,0.10,N/A,0
246,box.a5,4/22/2014 12:53:29 PM,(ok),00:01:00,OK,0.3,27052,,0.5,4358,,1,961,,2.5,73,,5,22,,10,2,,OK,0.10,N/A,0
247,box.a5,4/22/2014 12:54:29 PM,(ok),00:01:00,OK,0.3,21984,,0.5,4199,,1,943,,2.5,89,,5,16,,10,1,,OK,0.10,N/A,0
248,box.a5,4/22/2014 12:55:29 PM,(ok),00:01:00,OK,0.3,17405,,0.5,3536,,1,975,,2.5,97,,5,31,,10,2,,OK,0.10,N/A,0
249,box.a5,4/22/2014 12:56:29 PM,(ok),00:01:00,OK,0.3,17892,,0.5,3777,,1,1018,,2.5,97,,5,28,,10,3,,OK,0.10,N/A,0
250,box.a5,4/22/2014 12:57:29 PM,(ok),00:01:00,OK,0.3,17969,,0.5,3671,,1,1023,,2.5,82,,5,24,,10,1,,OK,0.10,N/A,0
251,box.a5,4/22/2014 12:58:29 PM,(ok),00:01:00,OK,0.3,17749,,0.5,3934,,1,1083,,2.5,89,,5,21,,10,4,,OK,0.10,N/A,0
252,box.a5,4/22/2014 12:59:29 PM,(ok),00:01:00,OK,0.3,22643,,0.5,4355,,1,1085,,2.5,86,,5,26,,10,2,,OK,0.10,N/A,0
253,box.a5,4/22/2014 1:00:29 PM,(ok),00:01:00,OK,0.3,21125,,0.5,4290,,1,1144,,2.5,98,,5,24,,10,0,,OK,0.10,N/A,0
254,box.a5,4/22/2014 1:01:29 PM,(ok),00:01:00,OK,0.3,21877,,0.5,4348,,1,1131,,2.5,60,,5,27,,10,2,,OK,0.10,N/A,0
255,box.a5,4/22/2014 1:02:29 PM,(ok),00:01:00,OK,0.3,19342,,0.5,4134,,1,1032,,2.5,92,,5,24,,10,1,,OK,0.10,N/A,0
256,box.a5,4/22/2014 1:03:29 PM,(ok),00:01:00,OK,0.3,17850,,0.5,3964,,1,1132,,2.5,87,,5,19,,10,1,,OK,0.10,N/A,0
257,box.a5,4/22/2014 1:04:29 PM,(ok),00:01:00,OK,0.3,16356,,0.5,3995,,1,1100,,2.5,105,,5,24,,10,0,,OK,0.10,N/A,0
258,box.a5,4/22/2014 1:05:29 PM,(ok),00:01:00,OK,0.3,25751,,0.5,5444,,1,1347,,2.5,117,,5,23,,10,2,,OK,0.10,N/A,0
259,box.a5,4/22/2014 1:06:29 PM,(ok),00:01:00,OK,0.3,34843,,0.5,8367,,1,2022,,2.5,166,,5,25,,10,2,,OK,0.10,N/A,0
260,box.a5,4/22/2014 1:07:29 PM,(ok),00:01:00,OK,0.3,30008,,0.5,6793,,1,1778,,2.5,119,,5,37,,10,0,,OK,0.10,N/A,0
261,box.a5,4/22/2014 1:08:29 PM,(ok),00:01:00,OK,0.3,20760,,0.5,5085,,1,1496,,2.5,133,,5,24,,10,2,,OK,0.10,N/A,0
262,box.a5,4/22/2014 1:09:29 PM,(ok),00:01:00,OK,0.3,16172,,0.5,3973,,1,1324,,2.5,113,,5,17,,10,1,,OK,0.10,N/A,0
263,box.a5,4/22/2014 1:10:29 PM,(ok),00:01:00,OK,0.3,15663,,0.5,3782,,1,1240,,2.5,89,,5,27,,10,1,,OK,0.10,N/A,0
264,box.a5,4/22/2014 1:11:29 PM,(ok),00:01:00,OK,0.3,14489,,0.5,3697,,1,1394,,2.5,101,,5,21,,10,1,,OK,0.10,N/A,0
265,box.a5,4/22/2014 1:12:29 PM,(ok),00:01:00,OK,0.3,13746,,0.5,3607,,1,1322,,2.5,115,,5,26,,10,0,,OK,0.10,N/A,0
266,box.a5,4/22/2014 1:13:29 PM,(ok),00:01:00,OK,0.3,16955,,0.5,4455,,1,1456,,2.5,110,,5,23,,10,1,,OK,0.10,N/A,0
267,box.a5,4/22/2014 1:14:29 PM,(ok),00:01:00,OK,0.3,16215,,0.5,4505,,1,1482,,2.5,103,,5,25,,10,2,,OK,0.10,N/A,0
268,box.a5,4/22/2014 1:15:29 PM,(ok),00:01:00,OK,0.3,12887,,0.5,3486,,1,1127,,2.5,77,,5,19,,10,0,,OK,0.10,N/A,0
269,box.a5,4/22/2014 1:16:29 PM,(ok),00:01:00,OK,0.3,12440,,0.5,3603,,1,1124,,2.5,91,,5,11,,10,2,,OK,0.10,N/A,0
270,box.a5,4/22/2014 1:17:29 PM,(ok),00:01:00,OK,0.3,15571,,0.5,4951,,1,1545,,2.5,76,,5,14,,10,0,,OK,0.10,N/A,0
271,box.a5,4/22/2014 1:18:29 PM,(ok),00:01:00,OK,0.3,16386,,0.5,4899,,1,1648,,2.5,100,,5,14,,10,0,,OK,0.10,N/A,0
272,box.a5,4/22/2014 1:19:29 PM,(ok),00:01:00,OK,0.3,16041,,0.5,4106,,1,1176,,2.5,78,,5,22,,10,1,,OK,0.10,N/A,0
273,box.a5,4/22/2014 1:20:29 PM,(ok),00:01:00,OK,0.3,17106,,0.5,4867,,1,1361,,2.5,82,,5,21,,10,0,,OK,0.10,N/A,0
274,box.a5,4/22/2014 1:21:29 PM,(ok),00:01:00,OK,0.3,16392,,0.5,4653,,1,1243,,2.5,98,,5,11,,10,2,,OK,0.10,N/A,0
275,box.a5,4/22/2014 1:22:29 PM,(ok),00:01:00,OK,0.3,14808,,0.5,4023,,1,1254,,2.5,69,,5,15,,10,4,,OK,0.10,N/A,0
276,box.a5,4/22/2014 1:23:29 PM,(ok),00:01:00,OK,0.3,14977,,0.5,4039,,1,1148,,2.5,70,,5,12,,10,2,,OK,0.10,N/A,0
277,box.a5,4/22/2014 1:24:29 PM,(ok),00:01:00,OK,0.3,15084,,0.5,3595,,1,1005,,2.5,58,,5,7,,10,0,,OK,0.10,N/A,0
278,box.a5,4/22/2014 1:25:29 PM,(ok),00:01:00,OK,0.3,15703,,0.5,3535,,1,833,,2.5,48,,5,7,,10,1,,OK,0.10,N/A,0
279,box.a5,4/22/2014 1:26:29 PM,(ok),00:01:00,OK,0.3,15496,,0.5,3485,,1,855,,2.5,34,,5,10,,10,2,,OK,0.10,N/A,0
280,box.a5,4/22/2014 1:27:29 PM,(ok),00:01:00,OK,0.3,16095,,0.5,3547,,1,781,,2.5,36,,5,5,,10,0,,OK,0.10,N/A,0
281,box.a5,4/22/2014 1:28:29 PM,(ok),00:01:00,OK,0.3,17034,,0.5,3426,,1,782,,2.5,42,,5,9,,10,2,,OK,0.10,N/A,0
282,box.a5,4/22/2014 1:29:29 PM,(ok),00:01:00,OK,0.3,17925,,0.5,3471,,1,799,,2.5,36,,5,5,,10,3,,OK,0.10,N/A,0
283,box.a5,4/22/2014 1:30:29 PM,(ok),00:01:00,OK,0.3,18379,,0.5,3568,,1,754,,2.5,42,,5,12,,10,1,,OK,0.10,N/A,0
284,box.a5,4/22/2014 1:31:29 PM,(ok),00:01:00,OK,0.3,18698,,0.5,3525,,1,758,,2.5,43,,5,6,,10,1,,OK,0.10,N/A,0
285,box.a5,4/22/2014 1:32:29 PM,(ok),00:00:32,OK,0.3,9771,,0.5,1829,,1,408,,2.5,23,,5,5,,10,3,,OK,0.05,N/A,0
286,box.a5,4/22/2014 1:44:22 PM,(ok),00:01:00,OK,0.3,34744,,0.5,4813,,1,1142,,2.5,129,,5,43,,10,14,,OK,0.10,N/A,0
287,box.a5,4/22/2014 1:45:22 PM,(ok),00:01:00,OK,0.3,38476,,0.5,5097,,1,1298,,2.5,179,,5,78,,10,20,,OK,0.10,N/A,0
288,box.a5,4/22/2014 1:46:22 PM,(ok),00:01:00,OK,0.3,35586,,0.5,4898,,1,1198,,2.5,140,,5,61,,10,21,,OK,0.10,N/A,0
289,box.a5,4/22/2014 1:47:22 PM,(ok),00:01:00,OK,0.3,35016,,0.5,4923,,1,1162,,2.5,165,,5,66,,10,28,,OK,0.10,N/A,0
290,box.a5,4/22/2014 1:48:22 PM,(ok),00:01:00,OK,0.3,35815,,0.5,5112,,1,1166,,2.5,151,,5,66,,10,17,,OK,0.10,N/A,0
291,box.a5,4/22/2014 1:49:22 PM,(ok),00:01:00,OK,0.3,35422,,0.5,4773,,1,1155,,2.5,135,,5,63,,10,19,,OK,0.10,N/A,0
292,box.a5,4/22/2014 1:50:22 PM,(ok),00:01:00,OK,0.3,35283,,0.5,4839,,1,1264,,2.5,163,,5,62,,10,17,,OK,0.10,N/A,0
293,box.a5,4/22/2014 1:51:22 PM,(ok),00:01:00,OK,0.3,36513,,0.5,4865,,1,1235,,2.5,175,,5,82,,10,16,,OK,0.10,N/A,0
294,box.a5,4/22/2014 1:52:22 PM,(ok),00:01:00,OK,0.3,36443,,0.5,5097,,1,1269,,2.5,189,,5,62,,10,19,,OK,0.10,N/A,0
295,box.a5,4/22/2014 1:53:22 PM,(ok),00:01:00,OK,0.3,36391,,0.5,4914,,1,1270,,2.5,180,,5,72,,10,14,,OK,0.10,N/A,0
296,box.a5,4/22/2014 1:54:22 PM,(ok),00:01:00,OK,0.3,36807,,0.5,5110,,1,1222,,2.5,183,,5,81,,10,22,,OK,0.10,N/A,0
297,box.a5,4/22/2014 1:55:22 PM,(ok),00:01:00,OK,0.3,37078,,0.5,5006,,1,1312,,2.5,171,,5,64,,10,14,,OK,0.10,N/A,0
298,box.a5,4/22/2014 1:56:22 PM,(ok),00:01:00,OK,0.3,37191,,0.5,4958,,1,1257,,2.5,178,,5,69,,10,17,,OK,0.10,N/A,0
299,box.a5,4/22/2014 1:57:22 PM,(ok),00:01:00,OK,0.3,35465,,0.5,4850,,1,1177,,2.5,120,,5,50,,10,14,,OK,0.10,N/A,0
300,box.a5,4/22/2014 1:58:22 PM,(ok),00:01:00,OK,0.3,37055,,0.5,4976,,1,1179,,2.5,125,,5,61,,10,11,,OK,0.10,N/A,0
301,box.a5,4/22/2014 1:59:22 PM,(ok),00:01:00,OK,0.3,37954,,0.5,4957,,1,1203,,2.5,147,,5,50,,10,11,,OK,0.10,N/A,0
302,box.a5,4/22/2014 2:00:22 PM,(ok),00:01:00,OK,0.3,37888,,0.5,4982,,1,1085,,2.5,139,,5,47,,10,12,,OK,0.10,N/A,0
303,box.a5,4/22/2014 2:01:22 PM,(ok),00:01:00,OK,0.3,38387,,0.5,4902,,1,1178,,2.5,145,,5,68,,10,19,,OK,0.10,N/A,0
304,box.a5,4/22/2014 2:02:22 PM,(ok),00:01:00,OK,0.3,38370,,0.5,5007,,1,1164,,2.5,164,,5,74,,10,15,,OK,0.10,N/A,0
305,box.a5,4/22/2014 2:03:22 PM,(ok),00:01:00,OK,0.3,38081,,0.5,4913,,1,1141,,2.5,119,,5,48,,10,16,,OK,0.10,N/A,0
306,box.a5,4/22/2014 2:04:22 PM,(ok),00:01:00,OK,0.3,37086,,0.5,4915,,1,1201,,2.5,131,,5,54,,10,17,,OK,0.10,N/A,0
307,box.a5,4/22/2014 2:05:22 PM,(ok),00:01:00,OK,0.3,38606,,0.5,4983,,1,1179,,2.5,141,,5,53,,10,12,,OK,0.10,N/A,0
308,box.a5,4/22/2014 2:06:22 PM,(ok),00:01:00,OK,0.3,37569,,0.5,4968,,1,1149,,2.5,131,,5,49,,10,12,,OK,0.10,N/A,0
309,box.a5,4/22/2014 2:07:22 PM,(ok),00:01:00,OK,0.3,37281,,0.5,4766,,1,1164,,2.5,133,,5,55,,10,8,,OK,0.10,N/A,0
310,box.a5,4/22/2014 2:08:22 PM,(ok),00:01:00,OK,0.3,38060,,0.5,4890,,1,1140,,2.5,140,,5,57,,10,10,,OK,0.10,N/A,0
311,box.a5,4/22/2014 2:09:22 PM,(ok),00:01:00,OK,0.3,38179,,0.5,4987,,1,1089,,2.5,136,,5,58,,10,8,,OK,0.10,N/A,0
312,box.a5,4/22/2014 2:10:22 PM,(ok),00:01:00,OK,0.3,38384,,0.5,5040,,1,1079,,2.5,137,,5,51,,10,13,,OK,0.10,N/A,0
313,box.a5,4/22/2014 2:11:22 PM,(ok),00:01:00,OK,0.3,38557,,0.5,4860,,1,1083,,2.5,129,,5,38,,10,17,,OK,0.10,N/A,0
314,box.a5,4/22/2014 2:12:22 PM,(ok),00:01:00,OK,0.3,38234,,0.5,4968,,1,1090,,2.5,136,,5,46,,10,9,,OK,0.10,N/A,0
315,box.a5,4/22/2014 2:13:22 PM,(ok),00:01:00,OK,0.3,38023,,0.5,5007,,1,1064,,2.5,120,,5,45,,10,11,,OK,0.10,N/A,0
316,box.a5,4/22/2014 2:14:22 PM,(ok),00:01:00,OK,0.3,38550,,0.5,4920,,1,1078,,2.5,107,,5,47,,10,10,,OK,0.10,N/A,0
317,box.a5,4/22/2014 2:15:22 PM,(ok),00:01:00,OK,0.3,38371,,0.5,5010,,1,1104,,2.5,109,,5,50,,10,11,,OK,0.10,N/A,0
318,box.a5,4/22/2014 2:16:22 PM,(ok),00:01:00,OK,0.3,38008,,0.5,4928,,1,1083,,2.5,110,,5,48,,10,6,,OK,0.10,N/A,0
319,box.a5,4/22/2014 2:17:22 PM,(ok),00:01:00,OK,0.3,37672,,0.5,4890,,1,1067,,2.5,147,,5,50,,10,10,,OK,0.10,N/A,0
320,box.a5,4/22/2014 2:18:22 PM,(ok),00:01:00,OK,0.3,37086,,0.5,4913,,1,999,,2.5,115,,5,29,,10,6,,OK,0.10,N/A,0
321,box.a5,4/22/2014 2:19:22 PM,(ok),00:01:00,OK,0.3,38365,,0.5,5037,,1,987,,2.5,103,,5,45,,10,7,,OK,0.10,N/A,0
322,box.a5,4/22/2014 2:20:22 PM,(ok),00:01:00,OK,0.3,38003,,0.5,4906,,1,1074,,2.5,104,,5,39,,10,4,,OK,0.10,N/A,0
